#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
48254,25015656,atp6,ADP02_gp02,-,-,MT,-,ATP synthase F0 subunit a,protein-coding,-,-,-,ATP synthase F0 subunit a,20201029,-
48254,59323934,HG536_0A06520,HG536_0A06520,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323935,HG536_0A06530,HG536_0A06530,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323936,HG536_0A06540,HG536_0A06540,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323937,HG536_0A06550,HG536_0A06550,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323938,HG536_0A06560,HG536_0A06560,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323939,HG536_0A06570,HG536_0A06570,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323940,HG536_0A06580,HG536_0A06580,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323941,HG536_0A06590,HG536_0A06590,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323942,HG536_0A06600,HG536_0A06600,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323943,HG536_0A06610,HG536_0A06610,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323944,HG536_0A06620,HG536_0A06620,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323945,HG536_0A06630,HG536_0A06630,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323946,HG536_0A06640,HG536_0A06640,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323947,HG536_0A06650,HG536_0A06650,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323948,HG536_0A06660,HG536_0A06660,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323949,HG536_0A06670,HG536_0A06670,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323950,HG536_0A06680,HG536_0A06680,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323951,HG536_0A06690,HG536_0A06690,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323952,HG536_0A06700,HG536_0A06700,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323953,HG536_0A06710,HG536_0A06710,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323954,HG536_0A06720,HG536_0A06720,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323955,HG536_0A06730,HG536_0A06730,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323956,HG536_0A06740,HG536_0A06740,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323957,HG536_0A06750,HG536_0A06750,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323958,HG536_0A06760,HG536_0A06760,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323959,HG536_0A06770,HG536_0A06770,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323960,HG536_0A06780,HG536_0A06780,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323961,HG536_0A06790,HG536_0A06790,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323962,HG536_0A06800,HG536_0A06800,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323963,HG536_0A06810,HG536_0A06810,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323964,HG536_0A06820,HG536_0A06820,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323965,HG536_0A06830,HG536_0A06830,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323966,HG536_0A06840,HG536_0A06840,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323967,HG536_0A06850,HG536_0A06850,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323968,HG536_0A06860,HG536_0A06860,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323969,HG536_0A06870,HG536_0A06870,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323970,HG536_0A06880,HG536_0A06880,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323971,HG536_0A06890,HG536_0A06890,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323972,HG536_0A06900,HG536_0A06900,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323973,HG536_0A06910,HG536_0A06910,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323974,HG536_0A06920,HG536_0A06920,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323975,HG536_0A06930,HG536_0A06930,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323976,HG536_0A06940,HG536_0A06940,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323977,HG536_0A06950,HG536_0A06950,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323978,HG536_0A06960,HG536_0A06960,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323979,HG536_0A06970,HG536_0A06970,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323980,HG536_0A06980,HG536_0A06980,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323981,HG536_0A06990,HG536_0A06990,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323982,HG536_0A07000,HG536_0A07000,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323983,HG536_0A07010,HG536_0A07010,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323984,HG536_0A07020,HG536_0A07020,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323985,HG536_0A07030,HG536_0A07030,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323986,HG536_0A07040,HG536_0A07040,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323987,HG536_0A07050,HG536_0A07050,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323988,HG536_0A07060,HG536_0A07060,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323989,HG536_0A07070,HG536_0A07070,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323990,HG536_0A07080,HG536_0A07080,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323991,HG536_0A07090,HG536_0A07090,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323992,HG536_0A07100,HG536_0A07100,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323993,HG536_0A07110,HG536_0A07110,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323994,HG536_0A07120,HG536_0A07120,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323995,HG536_0A07130,HG536_0A07130,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323996,HG536_0A07140,HG536_0A07140,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323997,HG536_0A07150,HG536_0A07150,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323998,HG536_0A07160,HG536_0A07160,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323999,HG536_0A07170,HG536_0A07170,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324000,HG536_0A07180,HG536_0A07180,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324001,HG536_0A07190,HG536_0A07190,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324002,HG536_0A07200,HG536_0A07200,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324003,HG536_0A07210,HG536_0A07210,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324004,HG536_0A07220,HG536_0A07220,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324005,HG536_0A07230,HG536_0A07230,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324006,HG536_0A07240,HG536_0A07240,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324007,HG536_0A07250,HG536_0A07250,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324008,HG536_0A07260,HG536_0A07260,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324009,HG536_0A07270,HG536_0A07270,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324010,HG536_0A07280,HG536_0A07280,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324011,HG536_0A07290,HG536_0A07290,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324012,HG536_0A07300,HG536_0A07300,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324013,HG536_0A07310,HG536_0A07310,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324014,HG536_0A07320,HG536_0A07320,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324015,HG536_0A07330,HG536_0A07330,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324016,HG536_0A07340,HG536_0A07340,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324017,HG536_0A07350,HG536_0A07350,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324018,HG536_0A07360,HG536_0A07360,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324019,HG536_0A07370,HG536_0A07370,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324020,HG536_0A07380,HG536_0A07380,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324021,HG536_0A07390,HG536_0A07390,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324022,HG536_0A07400,HG536_0A07400,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324023,HG536_0A07410,HG536_0A07410,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59324024,HG536_0A07420,HG536_0A07420,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324025,HG536_0A07430,HG536_0A07430,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324026,HG536_0A07440,HG536_0A07440,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324027,HG536_0A07450,HG536_0A07450,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324028,HG536_0A07460,HG536_0A07460,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324029,HG536_0A07470,HG536_0A07470,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324030,HG536_0A07480,HG536_0A07480,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324031,HG536_0A07490,HG536_0A07490,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59324032,HG536_0A07500,HG536_0A07500,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324033,HG536_0A07510,HG536_0A07510,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324034,HG536_0A07520,HG536_0A07520,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324035,HG536_0A07530,HG536_0A07530,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324036,HG536_0A07540,HG536_0A07540,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324037,HG536_0A07550,HG536_0A07550,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324038,HG536_0A07560,HG536_0A07560,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324039,HG536_0A07570,HG536_0A07570,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324040,HG536_0A07580,HG536_0A07580,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324041,HG536_0A07590,HG536_0A07590,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324042,HG536_0A07600,HG536_0A07600,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324043,HG536_0A07610,HG536_0A07610,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59324044,HG536_0A07620,HG536_0A07620,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324045,HG536_0A07630,HG536_0A07630,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324046,HG536_0A07640,HG536_0A07640,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59324047,HG536_0A07650,HG536_0A07650,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324048,HG536_0A07660,HG536_0A07660,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324049,HG536_0A07670,HG536_0A07670,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324050,HG536_0A07680,HG536_0A07680,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324051,HG536_0A07690,HG536_0A07690,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324052,HG536_0A07700,HG536_0A07700,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324053,HG536_0A07710,HG536_0A07710,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324054,HG536_0A07720,HG536_0A07720,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324055,HG536_0A07730,HG536_0A07730,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324056,HG536_0A07740,HG536_0A07740,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324057,HG536_0A07750,HG536_0A07750,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324058,HG536_0A07760,HG536_0A07760,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324059,HG536_0A07770,HG536_0A07770,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59324060,HG536_0A07780,HG536_0A07780,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324061,HG536_0A07790,HG536_0A07790,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324062,HG536_0A07800,HG536_0A07800,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324063,HG536_0A07810,HG536_0A07810,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324064,HG536_0A07820,HG536_0A07820,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59324065,HG536_0A07830,HG536_0A07830,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324066,HG536_0A07840,HG536_0A07840,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324067,HG536_0A07850,HG536_0A07850,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324068,HG536_0A07860,HG536_0A07860,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59324069,HG536_0A07870,HG536_0A07870,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324070,HG536_0A07880,HG536_0A07880,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59324071,HG536_0A07890,HG536_0A07890,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324072,HG536_0A07900,HG536_0A07900,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324073,HG536_0A07910,HG536_0A07910,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324074,HG536_0A07920,HG536_0A07920,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324075,HG536_0A07930,HG536_0A07930,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324076,HG536_0A07940,HG536_0A07940,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59324077,HG536_0A07950,HG536_0A07950,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
