#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1051616,26834848,atp9,AYB92_gp14,-,-,MT,-,ATP synthase F0 subunit 9,protein-coding,-,-,-,ATP synthase F0 subunit 9,20210417,-
1051616,39606713,D7B24_003024,D7B24_003024,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606714,D7B24_003025,D7B24_003025,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606715,D7B24_003026,D7B24_003026,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606716,D7B24_003027,D7B24_003027,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606717,D7B24_003028,D7B24_003028,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606718,D7B24_003029,D7B24_003029,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606719,D7B24_003030,D7B24_003030,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606720,D7B24_003031,D7B24_003031,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606721,D7B24_003032,D7B24_003032,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606722,D7B24_003033,D7B24_003033,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606723,D7B24_003034,D7B24_003034,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606724,D7B24_003035,D7B24_003035,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606725,BLI4,D7B24_003036,-,-,Unknown,-,"putative oxidoreductase bli-4, mitochondrial",protein-coding,-,-,-,"putative oxidoreductase bli-4, mitochondrial",20200515,-
1051616,39606726,SUL2_2,D7B24_003037,-,-,Unknown,-,Sulfate permease 2,protein-coding,-,-,-,Sulfate permease 2,20200515,-
1051616,39606727,D7B24_003038,D7B24_003038,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606728,D7B24_003039,D7B24_003039,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606729,D7B24_003040,D7B24_003040,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606730,D7B24_003041,D7B24_003041,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606731,D7B24_003042,D7B24_003042,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606732,D7B24_003043,D7B24_003043,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606733,D7B24_003044,D7B24_003044,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606734,PDCD6IP,D7B24_003045,-,-,Unknown,-,"Rhophilin, Rho GTPase binding protein",protein-coding,-,-,-,"Rhophilin, Rho GTPase binding protein",20200515,-
1051616,39606735,D7B24_003046,D7B24_003046,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606736,D7B24_003047,D7B24_003047,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606737,D7B24_003048,D7B24_003048,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606738,D7B24_003049,D7B24_003049,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606739,D7B24_003050,D7B24_003050,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606740,D7B24_003051,D7B24_003051,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606741,D7B24_003052,D7B24_003052,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606742,D7B24_003053,D7B24_003053,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606743,D7B24_003054,D7B24_003054,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200909,-
1051616,39606744,D7B24_003055,D7B24_003055,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606745,D7B24_003056,D7B24_003056,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606746,D7B24_003057,D7B24_003057,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606747,ALO1,D7B24_003058,-,-,Unknown,-,"D-arabinono-1,4-lactone oxidase",protein-coding,-,-,-,"D-arabinono-1,4-lactone oxidase",20200515,-
1051616,39606748,D7B24_003059,D7B24_003059,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606749,D7B24_003060,D7B24_003060,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606750,D7B24_003061,D7B24_003061,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606751,D7B24_003062,D7B24_003062,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606752,D7B24_003063,D7B24_003063,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606753,D7B24_003064,D7B24_003064,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606754,D7B24_003065,D7B24_003065,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606755,D7B24_003066,D7B24_003066,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606756,RPS16,D7B24_003067,-,-,Unknown,-,40S ribosomal protein S16,protein-coding,-,-,-,40S ribosomal protein S16,20200515,-
1051616,39606757,D7B24_003068,D7B24_003068,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606758,D7B24_003069,D7B24_003069,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606759,D7B24_003070,D7B24_003070,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606760,TYR1,D7B24_003071,-,-,Unknown,-,prephenate dehydrogenase (NADP(+)),protein-coding,-,-,-,prephenate dehydrogenase (NADP(+)),20200515,-
1051616,39606761,D7B24_003072,D7B24_003072,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606762,D7B24_003073,D7B24_003073,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606763,D7B24_003074,D7B24_003074,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606764,D7B24_003075,D7B24_003075,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606765,D7B24_003076,D7B24_003076,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606766,D7B24_003077,D7B24_003077,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606767,D7B24_003078,D7B24_003078,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606768,D7B24_003079,D7B24_003079,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606769,PHO8,D7B24_003080,-,-,Unknown,-,vacuolar alkaline phosphatase,protein-coding,-,-,-,vacuolar alkaline phosphatase,20200515,-
1051616,39606770,D7B24_003081,D7B24_003081,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606771,D7B24_003082,D7B24_003082,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606772,D7B24_003083,D7B24_003083,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606773,D7B24_003084,D7B24_003084,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606774,D7B24_003085,D7B24_003085,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606775,D7B24_003086,D7B24_003086,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606776,D7B24_003087,D7B24_003087,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606777,GPI17,D7B24_003088,-,-,Unknown,-,GPI transamidase component,protein-coding,-,-,-,GPI transamidase component,20200515,-
1051616,39606778,D7B24_003089,D7B24_003089,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606779,D7B24_003090,D7B24_003090,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606780,D7B24_003091,D7B24_003091,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606781,D7B24_003092,D7B24_003092,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606782,VE1,D7B24_003093,-,-,Unknown,-,velvet protein,protein-coding,-,-,-,velvet protein,20200515,-
1051616,39606783,D7B24_003094,D7B24_003094,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606784,D7B24_003095,D7B24_003095,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606785,D7B24_003096,D7B24_003096,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606786,D7B24_003097,D7B24_003097,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606787,D7B24_003098,D7B24_003098,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606788,D7B24_003099,D7B24_003099,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606789,D7B24_003100,D7B24_003100,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606790,D7B24_003101,D7B24_003101,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606791,D7B24_003102,D7B24_003102,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606792,D7B24_003103,D7B24_003103,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606793,D7B24_003104,D7B24_003104,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606794,D7B24_003105,D7B24_003105,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606795,D7B24_003106,D7B24_003106,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606796,D7B24_003107,D7B24_003107,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606797,D7B24_003108,D7B24_003108,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606798,D7B24_003109,D7B24_003109,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606799,D7B24_003110,D7B24_003110,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606800,D7B24_003111,D7B24_003111,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606801,D7B24_003112,D7B24_003112,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606802,D7B24_003113,D7B24_003113,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606803,D7B24_003114,D7B24_003114,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606804,D7B24_003115,D7B24_003115,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606805,D7B24_003116,D7B24_003116,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606806,AL1,D7B24_003117,-,-,Unknown,-,phytoene dehydrogenase AL-1,protein-coding,-,-,-,phytoene dehydrogenase AL-1,20200515,-
1051616,39606807,D7B24_003118,D7B24_003118,-,-,Unknown,-,terpene cyclase,protein-coding,-,-,-,terpene cyclase,20200515,-
1051616,39606808,D7B24_003119,D7B24_003119,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606809,D7B24_003120,D7B24_003120,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606810,D7B24_003121,D7B24_003121,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606811,D7B24_003122,D7B24_003122,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606812,D7B24_003123,D7B24_003123,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606813,RRP40,D7B24_003124,-,-,Unknown,-,exosome non-catalytic core subunit rrp40,protein-coding,-,-,-,exosome non-catalytic core subunit rrp40,20200515,-
1051616,39606814,SSZ1,D7B24_003125,-,-,Unknown,-,regulator protein,protein-coding,-,-,-,regulator protein,20200515,-
1051616,39606815,D7B24_003126,D7B24_003126,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606816,D7B24_003127,D7B24_003127,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606817,D7B24_003128,D7B24_003128,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606818,D7B24_003129,D7B24_003129,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606819,D7B24_003130,D7B24_003130,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606820,D7B24_003131,D7B24_003131,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606821,D7B24_003132,D7B24_003132,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606822,D7B24_003133,D7B24_003133,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606823,D7B24_003134,D7B24_003134,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606824,D7B24_003135,D7B24_003135,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606825,D7B24_003136,D7B24_003136,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606826,D7B24_003137,D7B24_003137,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606827,D7B24_003138,D7B24_003138,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606828,D7B24_003139,D7B24_003139,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606829,D7B24_003140,D7B24_003140,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606830,D7B24_003141,D7B24_003141,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606831,D7B24_003142,D7B24_003142,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606832,D7B24_003143,D7B24_003143,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606833,D7B24_003144,D7B24_003144,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200909,-
1051616,39606834,D7B24_003145,D7B24_003145,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606835,D7B24_003146,D7B24_003146,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606836,D7B24_003147,D7B24_003147,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606837,D7B24_003148,D7B24_003148,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606838,D7B24_003149,D7B24_003149,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606839,PAK1IP1,D7B24_003150,-,-,Unknown,-,p21-activated protein kinase-interacting protein 1-like protein,protein-coding,-,-,-,p21-activated protein kinase-interacting protein 1-like protein,20200515,-
1051616,39606840,D7B24_003151,D7B24_003151,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606841,D7B24_003152,D7B24_003152,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606842,D7B24_003153,D7B24_003153,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606843,D7B24_003154,D7B24_003154,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606844,D7B24_003155,D7B24_003155,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606845,D7B24_003156,D7B24_003156,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606846,POL1,D7B24_003157,-,-,Unknown,-,DNA-directed DNA polymerase alpha catalytic subunit pol1,protein-coding,-,-,-,DNA-directed DNA polymerase alpha catalytic subunit pol1,20200515,-
1051616,39606847,D7B24_003158,D7B24_003158,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606848,D7B24_003159,D7B24_003159,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606849,YAK1,D7B24_003160,-,-,Unknown,-,dual specificity protein kinase yak1,protein-coding,-,-,-,dual specificity protein kinase yak1,20200515,-
1051616,39606850,URA7,D7B24_003161,-,-,Unknown,-,CTP synthase ura7,protein-coding,-,-,-,CTP synthase ura7,20200515,-
1051616,39606851,D7B24_003162,D7B24_003162,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606852,D7B24_003163,D7B24_003163,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606853,D7B24_003164,D7B24_003164,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606854,D7B24_003165,D7B24_003165,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606855,D7B24_003166,D7B24_003166,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200515,-
1051616,39606856,TCCB2,D7B24_003167,-,-,Unknown,-,putative Insecticidal toxin complex protein TccB2,protein-coding,-,-,-,putative Insecticidal toxin complex protein TccB2,20200515,-
