#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
3885,18628392,PHAVU_006G103900g,PHAVU_006G103900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628393,PHAVU_006G104000g,PHAVU_006G104000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628394,PHAVU_006G104100g,PHAVU_006G104100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628395,PHAVU_006G104200g,PHAVU_006G104200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628396,PHAVU_006G104300g,PHAVU_006G104300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628397,PHAVU_006G104400g,PHAVU_006G104400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628398,PHAVU_006G104500g,PHAVU_006G104500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628399,PHAVU_006G104600g,PHAVU_006G104600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628400,PHAVU_006G104700g,PHAVU_006G104700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628401,PHAVU_006G104800g,PHAVU_006G104800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628402,PHAVU_006G104900g,PHAVU_006G104900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628403,PHAVU_006G105000g,PHAVU_006G105000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628404,PHAVU_006G105100g,PHAVU_006G105100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628405,PHAVU_006G105200g,PHAVU_006G105200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628406,PHAVU_006G105300g,PHAVU_006G105300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628407,PHAVU_006G105400g,PHAVU_006G105400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628408,PHAVU_006G105500g,PHAVU_006G105500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628409,PHAVU_006G105600g,PHAVU_006G105600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628410,PHAVU_006G105700g,PHAVU_006G105700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628411,PHAVU_006G105800g,PHAVU_006G105800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628412,PHAVU_006G105900g,PHAVU_006G105900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628413,PHAVU_006G106000g,PHAVU_006G106000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628414,PHAVU_006G106100g,PHAVU_006G106100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628415,PHAVU_006G106200g,PHAVU_006G106200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628416,PHAVU_006G106300g,PHAVU_006G106300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628417,PHAVU_006G106400g,PHAVU_006G106400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628418,PHAVU_006G106500g,PHAVU_006G106500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628419,PHAVU_006G106600g,PHAVU_006G106600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628420,PHAVU_006G106700g,PHAVU_006G106700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628421,PHAVU_006G106800g,PHAVU_006G106800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628422,PHAVU_006G106900g,PHAVU_006G106900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628423,PHAVU_006G107000g,PHAVU_006G107000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628424,PHAVU_006G107100g,PHAVU_006G107100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628425,PHAVU_006G107200g,PHAVU_006G107200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628426,PHAVU_006G1073001g,PHAVU_006G1073001g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628427,PHAVU_006G1073000g,PHAVU_006G1073000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628428,PHAVU_006G107400g,PHAVU_006G107400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628429,PHAVU_006G107500g,PHAVU_006G107500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628430,PHAVU_006G107600g,PHAVU_006G107600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628431,PHAVU_006G107700g,PHAVU_006G107700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628432,PHAVU_006G107800g,PHAVU_006G107800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628433,PHAVU_006G107900g,PHAVU_006G107900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628434,PHAVU_006G108000g,PHAVU_006G108000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628435,PHAVU_006G108100g,PHAVU_006G108100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628436,PHAVU_006G108200g,PHAVU_006G108200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628437,PHAVU_006G108300g,PHAVU_006G108300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628438,PHAVU_006G108400g,PHAVU_006G108400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628439,PHAVU_006G108500g,PHAVU_006G108500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628440,PHAVU_006G108600g,PHAVU_006G108600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628441,PHAVU_006G108700g,PHAVU_006G108700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628442,PHAVU_006G108800g,PHAVU_006G108800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628443,PHAVU_006G108900g,PHAVU_006G108900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628444,PHAVU_006G109000g,PHAVU_006G109000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628445,PHAVU_006G109100g,PHAVU_006G109100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628446,PHAVU_006G109200g,PHAVU_006G109200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628447,PHAVU_006G109300g,PHAVU_006G109300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628448,PHAVU_006G109400g,PHAVU_006G109400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628449,PHAVU_006G109500g,PHAVU_006G109500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628450,PHAVU_006G109600g,PHAVU_006G109600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628451,PHAVU_006G1097001g,PHAVU_006G1097001g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628452,PHAVU_006G1097000g,PHAVU_006G1097000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628453,PHAVU_006G109800g,PHAVU_006G109800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628454,PHAVU_006G109900g,PHAVU_006G109900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628455,PHAVU_006G110000g,PHAVU_006G110000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628456,PHAVU_006G110100g,PHAVU_006G110100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
3885,18628457,PHAVU_006G110200g,PHAVU_006G110200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628458,PHAVU_006G110300g,PHAVU_006G110300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628459,PHAVU_006G110400g,PHAVU_006G110400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628460,PHAVU_006G110500g,PHAVU_006G110500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628461,PHAVU_006G110600g,PHAVU_006G110600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628462,PHAVU_006G110700g,PHAVU_006G110700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628463,PHAVU_006G110800g,PHAVU_006G110800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628464,PHAVU_006G110900g,PHAVU_006G110900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628465,PHAVU_006G111000g,PHAVU_006G111000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628466,PHAVU_006G111100g,PHAVU_006G111100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628467,PHAVU_006G1112001g,PHAVU_006G1112001g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628468,PHAVU_006G1112000g,PHAVU_006G1112000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628469,PHAVU_006G111300g,PHAVU_006G111300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628470,PHAVU_006G111400g,PHAVU_006G111400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628471,PHAVU_006G111500g,PHAVU_006G111500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628472,PHAVU_006G111600g,PHAVU_006G111600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628473,PHAVU_006G111700g,PHAVU_006G111700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628474,PHAVU_006G111800g,PHAVU_006G111800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628475,PHAVU_006G111900g,PHAVU_006G111900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628476,PHAVU_006G112000g,PHAVU_006G112000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628477,PHAVU_006G112100g,PHAVU_006G112100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628478,PHAVU_006G112200g,PHAVU_006G112200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628479,PHAVU_006G112300g,PHAVU_006G112300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628480,PHAVU_006G112400g,PHAVU_006G112400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628481,PHAVU_006G112500g,PHAVU_006G112500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628482,PHAVU_006G112600g,PHAVU_006G112600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628483,PHAVU_006G112700g,PHAVU_006G112700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628484,PHAVU_006G112800g,PHAVU_006G112800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628485,PHAVU_006G112900g,PHAVU_006G112900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628486,PHAVU_006G113000g,PHAVU_006G113000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628487,PHAVU_006G113100g,PHAVU_006G113100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628488,PHAVU_006G113200g,PHAVU_006G113200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628489,PHAVU_006G113300g,PHAVU_006G113300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628490,PHAVU_006G113400g,PHAVU_006G113400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628491,PHAVU_006G113500g,PHAVU_006G113500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
3885,18628492,PHAVU_006G113600g,PHAVU_006G113600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628493,PHAVU_006G113700g,PHAVU_006G113700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628494,PHAVU_006G113800g,PHAVU_006G113800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628495,PHAVU_006G113900g,PHAVU_006G113900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628496,PHAVU_006G114000g,PHAVU_006G114000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628497,PHAVU_006G114100g,PHAVU_006G114100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628498,PHAVU_006G114200g,PHAVU_006G114200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628499,PHAVU_006G114300g,PHAVU_006G114300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628500,PHAVU_006G114400g,PHAVU_006G114400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628501,PHAVU_006G114500g,PHAVU_006G114500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628502,PHAVU_006G114600g,PHAVU_006G114600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628503,PHAVU_006G114700g,PHAVU_006G114700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628504,PHAVU_006G114800g,PHAVU_006G114800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628505,PHAVU_006G114900g,PHAVU_006G114900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628506,PHAVU_006G115000g,PHAVU_006G115000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628507,PHAVU_006G115100g,PHAVU_006G115100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628508,PHAVU_006G115200g,PHAVU_006G115200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628509,PHAVU_006G115300g,PHAVU_006G115300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628510,PHAVU_006G115400g,PHAVU_006G115400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628511,PHAVU_006G115500g,PHAVU_006G115500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628512,PHAVU_006G115600g,PHAVU_006G115600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628513,PHAVU_006G115700g,PHAVU_006G115700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628514,PHAVU_006G115800g,PHAVU_006G115800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628515,PHAVU_006G115900g,PHAVU_006G115900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628516,PHAVU_006G116000g,PHAVU_006G116000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628517,PHAVU_006G116100g,PHAVU_006G116100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628518,PHAVU_006G116200g,PHAVU_006G116200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628519,PHAVU_006G116300g,PHAVU_006G116300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628520,PHAVU_006G116400g,PHAVU_006G116400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628521,PHAVU_006G116500g,PHAVU_006G116500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628522,PHAVU_006G116600g,PHAVU_006G116600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628523,PHAVU_006G116700g,PHAVU_006G116700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628524,PHAVU_006G116800g,PHAVU_006G116800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628525,PHAVU_006G116900g,PHAVU_006G116900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628526,PHAVU_006G117000g,PHAVU_006G117000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628527,PHAVU_006G117100g,PHAVU_006G117100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628528,PHAVU_006G117200g,PHAVU_006G117200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628529,PHAVU_006G117300g,PHAVU_006G117300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628530,PHAVU_006G117400g,PHAVU_006G117400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628531,PHAVU_006G117500g,PHAVU_006G117500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628532,PHAVU_006G117600g,PHAVU_006G117600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628533,PHAVU_006G117700g,PHAVU_006G117700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628534,PHAVU_006G117800g,PHAVU_006G117800g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628535,PHAVU_006G117900g,PHAVU_006G117900g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628536,PHAVU_006G118000g,PHAVU_006G118000g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628537,PHAVU_006G118100g,PHAVU_006G118100g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628538,PHAVU_006G118200g,PHAVU_006G118200g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628539,PHAVU_006G118300g,PHAVU_006G118300g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628540,PHAVU_006G118400g,PHAVU_006G118400g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628541,PHAVU_006G118500g,PHAVU_006G118500g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628542,PHAVU_006G118600g,PHAVU_006G118600g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
3885,18628543,PHAVU_006G118700g,PHAVU_006G118700g,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200908,-
