#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5082,24703209,nad5,CE93_gp02,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20210116,-
5082,62334928,LCP9604111_1126,LCP9604111_1126,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334929,LCP9604111_1127,LCP9604111_1127,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334930,LCP9604111_1128,LCP9604111_1128,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334931,LCP9604111_1129,LCP9604111_1129,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334932,LCP9604111_113,LCP9604111_113,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334933,LCP9604111_1130,LCP9604111_1130,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334934,LCP9604111_1131,LCP9604111_1131,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334935,LCP9604111_1132,LCP9604111_1132,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334936,LCP9604111_1133,LCP9604111_1133,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334937,LCP9604111_1134,LCP9604111_1134,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334938,LCP9604111_1135,LCP9604111_1135,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334939,LCP9604111_1136,LCP9604111_1136,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334940,LCP9604111_1137,LCP9604111_1137,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334941,LCP9604111_1138,LCP9604111_1138,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334942,LCP9604111_1139,LCP9604111_1139,-,-,Unknown,-,CAZyme family GH36,protein-coding,-,-,-,CAZyme family GH36,20210529,-
5082,62334943,LCP9604111_114,LCP9604111_114,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334944,LCP9604111_1140,LCP9604111_1140,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334945,LCP9604111_1141,LCP9604111_1141,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334946,LCP9604111_1142,LCP9604111_1142,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334947,LCP9604111_1143,LCP9604111_1143,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334948,LCP9604111_1144,LCP9604111_1144,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334949,LCP9604111_1145,LCP9604111_1145,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334950,LCP9604111_1146,LCP9604111_1146,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334951,LCP9604111_1147,LCP9604111_1147,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334952,LCP9604111_1148,LCP9604111_1148,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334953,LCP9604111_1149,LCP9604111_1149,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334954,LCP9604111_115,LCP9604111_115,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334955,LCP9604111_1150,LCP9604111_1150,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334956,LCP9604111_1151,LCP9604111_1151,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334957,LCP9604111_1152,LCP9604111_1152,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334958,LCP9604111_1153,LCP9604111_1153,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334959,LCP9604111_1154,LCP9604111_1154,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334960,LCP9604111_1155,LCP9604111_1155,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334961,LCP9604111_1156,LCP9604111_1156,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334962,LCP9604111_1157,LCP9604111_1157,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334963,LCP9604111_1158,LCP9604111_1158,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334964,LCP9604111_1159,LCP9604111_1159,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334965,LCP9604111_116,LCP9604111_116,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334966,LCP9604111_1160,LCP9604111_1160,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334967,LCP9604111_1161,LCP9604111_1161,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334968,LCP9604111_1162,LCP9604111_1162,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334969,LCP9604111_1163,LCP9604111_1163,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334970,LCP9604111_1164,LCP9604111_1164,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334971,LCP9604111_1165,LCP9604111_1165,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334972,LCP9604111_1166,LCP9604111_1166,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334973,LCP9604111_1167,LCP9604111_1167,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334974,LCP9604111_1168,LCP9604111_1168,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334975,LCP9604111_1169,LCP9604111_1169,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334976,LCP9604111_117,LCP9604111_117,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334977,LCP9604111_1170,LCP9604111_1170,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334978,LCP9604111_1171,LCP9604111_1171,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334979,LCP9604111_1172,LCP9604111_1172,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334980,LCP9604111_1173,LCP9604111_1173,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334981,LCP9604111_1174,LCP9604111_1174,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334982,LCP9604111_1175,LCP9604111_1175,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334983,LCP9604111_1176,LCP9604111_1176,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334984,LCP9604111_1177,LCP9604111_1177,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334985,LCP9604111_1178,LCP9604111_1178,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334986,LCP9604111_1179,LCP9604111_1179,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334987,LCP9604111_118,LCP9604111_118,-,-,Unknown,-,CAZyme family CE4,protein-coding,-,-,-,CAZyme family CE4,20210529,-
5082,62334988,LCP9604111_1180,LCP9604111_1180,-,-,Unknown,-,CAZyme family AA11,protein-coding,-,-,-,CAZyme family AA11,20210529,-
5082,62334989,LCP9604111_1181,LCP9604111_1181,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334990,LCP9604111_1182,LCP9604111_1182,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334991,LCP9604111_1183,LCP9604111_1183,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334992,LCP9604111_1184,LCP9604111_1184,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334993,LCP9604111_1185,LCP9604111_1185,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334994,LCP9604111_1186,LCP9604111_1186,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62334995,LCP9604111_1187,LCP9604111_1187,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334996,LCP9604111_1188,LCP9604111_1188,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334997,LCP9604111_1189,LCP9604111_1189,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62334998,LCP9604111_119,LCP9604111_119,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62334999,LCP9604111_1190,LCP9604111_1190,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335000,LCP9604111_1191,LCP9604111_1191,-,-,Unknown,-,CAZyme family GH18,protein-coding,-,-,-,CAZyme family GH18,20210424,-
5082,62335001,LCP9604111_1192,LCP9604111_1192,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335002,LCP9604111_1193,LCP9604111_1193,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335003,LCP9604111_1194,LCP9604111_1194,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335004,LCP9604111_1195,LCP9604111_1195,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335005,LCP9604111_1196,LCP9604111_1196,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335006,LCP9604111_1197,LCP9604111_1197,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335007,LCP9604111_1198,LCP9604111_1198,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335008,LCP9604111_1199,LCP9604111_1199,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335009,LCP9604111_12,LCP9604111_12,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335010,LCP9604111_120,LCP9604111_120,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335011,LCP9604111_1200,LCP9604111_1200,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335012,LCP9604111_1201,LCP9604111_1201,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335013,LCP9604111_1202,LCP9604111_1202,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335014,LCP9604111_1203,LCP9604111_1203,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335015,LCP9604111_1204,LCP9604111_1204,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335016,LCP9604111_1205,LCP9604111_1205,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335017,LCP9604111_1206,LCP9604111_1206,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335018,LCP9604111_1207,LCP9604111_1207,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335019,LCP9604111_1208,LCP9604111_1208,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335020,LCP9604111_1209,LCP9604111_1209,-,-,Unknown,-,CAZyme family CE10,protein-coding,-,-,-,CAZyme family CE10,20210529,-
5082,62335021,LCP9604111_121,LCP9604111_121,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335022,LCP9604111_1210,LCP9604111_1210,-,-,Unknown,-,CAZyme family CE10,protein-coding,-,-,-,CAZyme family CE10,20210529,-
5082,62335023,LCP9604111_1211,LCP9604111_1211,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335024,LCP9604111_1212,LCP9604111_1212,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335025,LCP9604111_1213,LCP9604111_1213,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335026,LCP9604111_1214,LCP9604111_1214,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335027,LCP9604111_1215,LCP9604111_1215,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335028,LCP9604111_1216,LCP9604111_1216,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335029,LCP9604111_1217,LCP9604111_1217,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335030,LCP9604111_1218,LCP9604111_1218,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335031,LCP9604111_1219,LCP9604111_1219,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335032,LCP9604111_122,LCP9604111_122,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335033,LCP9604111_1220,LCP9604111_1220,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335034,LCP9604111_1221,LCP9604111_1221,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335035,LCP9604111_1222,LCP9604111_1222,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335036,LCP9604111_1223,LCP9604111_1223,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335037,LCP9604111_1224,LCP9604111_1224,-,-,Unknown,-,transcriptional regulator family: C2H2 zinc finger,protein-coding,-,-,-,transcriptional regulator family: C2H2 zinc finger,20210424,-
5082,62335038,LCP9604111_1225,LCP9604111_1225,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335039,LCP9604111_1226,LCP9604111_1226,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335040,LCP9604111_1227,LCP9604111_1227,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335041,LCP9604111_1228,LCP9604111_1228,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335042,LCP9604111_1229,LCP9604111_1229,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335043,LCP9604111_123,LCP9604111_123,-,-,Unknown,-,CAZyme family GH18,protein-coding,-,-,-,CAZyme family GH18,20210529,-
5082,62335044,LCP9604111_1230,LCP9604111_1230,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335045,LCP9604111_1231,LCP9604111_1231,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335046,LCP9604111_1232,LCP9604111_1232,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335047,LCP9604111_1233,LCP9604111_1233,-,-,Unknown,-,transcriptional regulator family: Fungal Specific TF,protein-coding,-,-,-,transcriptional regulator family: Fungal Specific TF,20210529,-
5082,62335048,LCP9604111_1234,LCP9604111_1234,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335049,LCP9604111_1235,LCP9604111_1235,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335050,LCP9604111_1236,LCP9604111_1236,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335051,LCP9604111_1237,LCP9604111_1237,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335052,LCP9604111_1238,LCP9604111_1238,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335053,LCP9604111_1239,LCP9604111_1239,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335054,LCP9604111_124,LCP9604111_124,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335055,LCP9604111_1240,LCP9604111_1240,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335056,LCP9604111_1241,LCP9604111_1241,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335057,LCP9604111_1242,LCP9604111_1242,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335058,LCP9604111_1243,LCP9604111_1243,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335059,LCP9604111_1244,LCP9604111_1244,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335060,LCP9604111_1245,LCP9604111_1245,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335061,LCP9604111_1246,LCP9604111_1246,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335062,LCP9604111_1247,LCP9604111_1247,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335063,LCP9604111_1248,LCP9604111_1248,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335064,LCP9604111_1249,LCP9604111_1249,-,-,Unknown,-,CAZyme family GH72,protein-coding,-,-,-,CAZyme family GH72,20210424,-
5082,62335065,LCP9604111_125,LCP9604111_125,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335066,LCP9604111_1250,LCP9604111_1250,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335067,LCP9604111_1251,LCP9604111_1251,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335068,LCP9604111_1252,LCP9604111_1252,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335069,LCP9604111_1253,LCP9604111_1253,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335070,LCP9604111_1254,LCP9604111_1254,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335071,LCP9604111_1255,LCP9604111_1255,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62335072,LCP9604111_1256,LCP9604111_1256,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62335073,LCP9604111_1257,LCP9604111_1257,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62335074,LCP9604111_1258,LCP9604111_1258,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
